ZipCode,Latitude,Longitude
10034,40.8662,-73.9221
10044,40.7618,-73.9505
10038,40.7101,-74.0013
10024,40.7864,-73.9764
10039,40.8265,-73.9383
10026,40.8019,-73.9531
10128,40.7816,-73.9511
10002,40.7152,-73.9877
10033,40.8496,-73.9356
10009,40.7262,-73.9796
10039,40.8265,-73.9383
10025,40.7975,-73.9683
10128,40.7816,-73.9511
10128,40.7816,-73.9511
10029,40.7918,-73.9447
10029,40.7918,-73.9447
10024,40.7864,-73.9764
10034,40.8662,-73.9221
10003,40.7313,-73.9892
10039,40.8265,-73.9383
10032,40.8382,-73.942
10065,40.7651,-73.9638
10033,40.8496,-73.9356
10065,40.7651,-73.9638
10039,40.8265,-73.9383
10036,40.7597,-73.9918
10029,40.7918,-73.9447
10029,40.7918,-73.9447
10065,40.7651,-73.9638
10128,40.7816,-73.9511
10009,40.7262,-73.9796
10029,40.7918,-73.9447
10028,40.7763,-73.9529
10065,40.7651,-73.9638
10009,40.7262,-73.9796
10023,40.7764,-73.9827
10031,40.8246,-73.9507
11373,40.7351,-73.8776
10028,40.7763,-73.9529
10009,40.7262,-73.9796
10036,40.7597,-73.9918
10065,40.7651,-73.9638
10128,40.7816,-73.9511
10021,40.7685,-73.9588
10002,40.7152,-73.9877
10033,40.8496,-73.9356
10028,40.7763,-73.9529
10029,40.7918,-73.9447
10029,40.7918,-73.9447
10029,40.7918,-73.9447
10024,40.7864,-73.9764
10035,40.8011,-73.9371
10065,40.7651,-73.9638
10029,40.7918,-73.9447
10065,40.7651,-73.9638
10030,40.8183,-73.9426
10011,40.7402,-73.9996
10065,40.7651,-73.9638
10030,40.8183,-73.9426
10011,40.7402,-73.9996
10030,40.8183,-73.9426
10030,40.8183,-73.9426
10027,40.8116,-73.955
10019,40.7651,-73.9858
10128,40.7816,-73.9511
10044,40.7618,-73.9505
10019,40.7651,-73.9858
10024,40.7864,-73.9764
10011,40.7402,-73.9996
10024,40.7864,-73.9764
10029,40.7918,-73.9447
10011,40.7402,-73.9996
10065,40.7651,-73.9638
10029,40.7918,-73.9447
10026,40.8019,-73.9531
10044,40.7618,-73.9505
10026,40.8019,-73.9531
10006,40.7085,-74.0135
10025,40.7975,-73.9683
10011,40.7402,-73.9996
10032,40.8382,-73.942
10002,40.7152,-73.9877
10011,40.7402,-73.9996
10025,40.7975,-73.9683
10035,40.8011,-73.9371
10004,40.7143,-74.006
10010,40.7375,-73.9813
10027,40.8116,-73.955
10013,40.7185,-74.0025
10023,40.7764,-73.9827
10023,40.7764,-73.9827
10002,40.7152,-73.9877
10065,40.7651,-73.9638
10029,40.7918,-73.9447
10035,40.8011,-73.9371
10029,40.7918,-73.9447
10023,40.7764,-73.9827
10034,40.8662,-73.9221
10025,40.7975,-73.9683
10065,40.7651,-73.9638
10065,40.7651,-73.9638
10013,40.7185,-74.0025
10038,40.7101,-74.0013
10033,40.8496,-73.9356
10029,40.7918,-73.9447
10036,40.7597,-73.9918
10035,40.8011,-73.9371
10010,40.7375,-73.9813
10009,40.7262,-73.9796
10027,40.8116,-73.955
10065,40.7651,-73.9638
10029,40.7918,-73.9447
10031,40.8246,-73.9507
10010,40.7375,-73.9813
10023,40.7764,-73.9827
10065,40.7651,-73.9638
10065,40.7651,-73.9638
10025,40.7975,-73.9683
10024,40.7864,-73.9764
10028,40.7763,-73.9529
10035,40.8011,-73.9371
10016,40.7443,-73.9781
10035,40.8011,-73.9371
10009,40.7262,-73.9796
10029,40.7918,-73.9447
10024,40.7864,-73.9764
10007,40.7139,-74.007
10029,40.7918,-73.9447
10029,40.7918,-73.9447
10044,40.7618,-73.9505
10128,40.7816,-73.9511
10065,40.7651,-73.9638
10012,40.7255,-73.9983
10128,40.7816,-73.9511
10016,40.7443,-73.9781
10013,40.7185,-74.0025
10025,40.7975,-73.9683
10031,40.8246,-73.9507
10039,40.8265,-73.9383
10038,40.7101,-74.0013
10065,40.7651,-73.9638
10036,40.7597,-73.9918
10031,40.8246,-73.9507
10128,40.7816,-73.9511
10128,40.7816,-73.9511
10128,40.7816,-73.9511
10009,40.7262,-73.9796
10040,40.8583,-73.9296
10033,40.8496,-73.9356
10032,40.8382,-73.942
10002,40.7152,-73.9877
10003,40.7313,-73.9892
10282,40.7166,-74.0146
10027,40.8116,-73.955
10011,40.7402,-73.9996
10005,40.7056,-74.0083
10280,40.7105,-74.0163
10026,40.8019,-73.9531
10036,40.7597,-73.9918
10040,40.8583,-73.9296
10016,40.7443,-73.9781
10032,40.8382,-73.942
10065,40.7651,-73.9638
10065,40.7651,-73.9638
10029,40.7918,-73.9447
10065,40.7651,-73.9638
10016,40.7443,-73.9781
10029,40.7918,-73.9447
10035,40.8011,-73.9371
10025,40.7975,-73.9683
10029,40.7918,-73.9447
10011,40.7402,-73.9996
10016,40.7443,-73.9781
10033,40.8496,-73.9356
10038,40.7101,-74.0013
10011,40.7402,-73.9996
10065,40.7651,-73.9638
10011,40.7402,-73.9996
10009,40.7262,-73.9796
10016,40.7443,-73.9781
10031,40.8246,-73.9507
10010,40.7375,-73.9813
10029,40.7918,-73.9447
10030,40.8183,-73.9426
10029,40.7918,-73.9447
10024,40.7864,-73.9764
10029,40.7918,-73.9447
10035,40.8011,-73.9371
10044,40.7618,-73.9505
10033,40.8496,-73.9356
10033,40.8496,-73.9356
10023,40.7764,-73.9827
10007,40.7139,-74.007
10019,40.7651,-73.9858
10025,40.7975,-73.9683
10009,40.7262,-73.9796
10002,40.7152,-73.9877
10065,40.7651,-73.9638
10021,40.7685,-73.9588
10025,40.7975,-73.9683
10027,40.8116,-73.955
10040,40.8583,-73.9296
10003,40.7313,-73.9892
10024,40.7864,-73.9764
10003,40.7313,-73.9892
10033,40.8496,-73.9356
10065,40.7651,-73.9638
10023,40.7764,-73.9827
10023,40.7764,-73.9827
10040,40.8583,-73.9296
10019,40.7651,-73.9858
10021,40.7685,-73.9588
10011,40.7402,-73.9996
10044,40.7618,-73.9505
10038,40.7101,-74.0013
10029,40.7918,-73.9447
10027,40.8116,-73.955
10013,40.7185,-74.0025
10029,40.7918,-73.9447
10065,40.7651,-73.9638
10023,40.7764,-73.9827
10024,40.7864,-73.9764
10034,40.8662,-73.9221
10029,40.7918,-73.9447
10128,40.7816,-73.9511
10016,40.7443,-73.9781
10038,40.7101,-74.0013
10011,40.7402,-73.9996
10011,40.7402,-73.9996
10033,40.8496,-73.9356
10028,40.7763,-73.9529
10003,40.7313,-73.9892
10029,40.7918,-73.9447
10040,40.8583,-73.9296
10025,40.7975,-73.9683
10030,40.8183,-73.9426
10027,40.8116,-73.955
10019,40.7651,-73.9858
10025,40.7975,-73.9683
10029,40.7918,-73.9447
10029,40.7918,-73.9447
10028,40.7763,-73.9529
10034,40.8662,-73.9221
10027,40.8116,-73.955
10019,40.7651,-73.9858
10025,40.7975,-73.9683
10029,40.7918,-73.9447
10023,40.7764,-73.9827
10011,40.7402,-73.9996
10026,40.8019,-73.9531
10033,40.8496,-73.9356
10035,40.8011,-73.9371
10025,40.7975,-73.9683
10014,40.7339,-74.0054
10128,40.7816,-73.9511
10062,,
10024,40.7864,-73.9764
10031,40.8246,-73.9507
10029,40.7918,-73.9447
10029,40.7918,-73.9447
10029,40.7918,-73.9447
10037,40.8135,-73.9381
10017,40.7517,-73.9707
10128,40.7816,-73.9511
10028,40.7763,-73.9529
10032,40.8382,-73.942
10035,40.8011,-73.9371
10029,40.7918,-73.9447
10037,40.8135,-73.9381
10019,40.7651,-73.9858
10012,40.7255,-73.9983
10065,40.7651,-73.9638
10029,40.7918,-73.9447
10014,40.7339,-74.0054
10023,40.7764,-73.9827
10031,40.8246,-73.9507
10033,40.8496,-73.9356
10002,40.7152,-73.9877
10024,40.7864,-73.9764
10023,40.7764,-73.9827
10011,40.7402,-73.9996
10016,40.7443,-73.9781
10003,40.7313,-73.9892
10069,40.778,-73.9884
10065,40.7651,-73.9638
10021,40.7685,-73.9588
10075,40.7143,-74.006
10012,40.7255,-73.9983
10128,40.7816,-73.9511
10010,40.7375,-73.9813
10030,40.8183,-73.9426
10069,40.778,-73.9884
10027,40.8116,-73.955
10028,40.7763,-73.9529
10012,40.7255,-73.9983
10010,40.7375,-73.9813
10026,40.8019,-73.9531
10128,40.7816,-73.9511
10024,40.7864,-73.9764
10035,40.8011,-73.9371
10024,40.7864,-73.9764
10029,40.7918,-73.9447
10028,40.7763,-73.9529
10032,40.8382,-73.942
10016,40.7443,-73.9781
10128,40.7816,-73.9511
10029,40.7918,-73.9447
10024,40.7864,-73.9764
10011,40.7402,-73.9996
10036,40.7597,-73.9918
10009,40.7262,-73.9796
10022,40.7571,-73.9657
10029,40.7918,-73.9447
10029,40.7918,-73.9447
10023,40.7764,-73.9827
10030,40.8183,-73.9426
10002,40.7152,-73.9877
10034,40.8662,-73.9221
10028,40.7763,-73.9529
10024,40.7864,-73.9764
10027,40.8116,-73.955
10023,40.7764,-73.9827
10027,40.8116,-73.955
10023,40.7764,-73.9827
10016,40.7443,-73.9781
10013,40.7185,-74.0025
10024,40.7864,-73.9764
10016,40.7443,-73.9781
10019,40.7651,-73.9858
10025,40.7975,-73.9683
10028,40.7763,-73.9529
10027,40.8116,-73.955
10003,40.7313,-73.9892
10026,40.8019,-73.9531
10036,40.7597,-73.9918
10002,40.7152,-73.9877
10032,40.8382,-73.942
10029,40.7918,-73.9447
10023,40.7764,-73.9827
10034,40.8662,-73.9221
10031,40.8246,-73.9507
10029,40.7918,-73.9447
10021,40.7685,-73.9588
10029,40.7918,-73.9447
10016,40.7443,-73.9781
10016,40.7443,-73.9781
10027,40.8116,-73.955
10029,40.7918,-73.9447
10016,40.7443,-73.9781
10028,40.7763,-73.9529
10014,40.7339,-74.0054
10033,40.8496,-73.9356
10029,40.7918,-73.9447
10009,40.7262,-73.9796
10014,40.7339,-74.0054
10002,40.7152,-73.9877
10034,40.8662,-73.9221
10028,40.7763,-73.9529
10029,40.7918,-73.9447
10033,40.8496,-73.9356
10031,40.8246,-73.9507
10128,40.7816,-73.9511
10128,40.7816,-73.9511
10013,40.7185,-74.0025
10014,40.7339,-74.0054
10029,40.7918,-73.9447
10028,40.7763,-73.9529
10065,40.7651,-73.9638
10035,40.8011,-73.9371
10011,40.7402,-73.9996
10023,40.7764,-73.9827
10023,40.7764,-73.9827
10025,40.7975,-73.9683
10032,40.8382,-73.942
10036,40.7597,-73.9918
10029,40.7918,-73.9447
10001,40.7484,-73.9967
10023,40.7764,-73.9827
10023,40.7764,-73.9827
10034,40.8662,-73.9221
10014,40.7339,-74.0054
10040,40.8583,-73.9296
10023,40.7764,-73.9827
10031,40.8246,-73.9507
10017,40.7517,-73.9707
10035,40.8011,-73.9371
10025,40.7975,-73.9683
10024,40.7864,-73.9764
10029,40.7918,-73.9447
10027,40.8116,-73.955
10019,40.7651,-73.9858
10027,40.8116,-73.955
10016,40.7443,-73.9781
10012,40.7255,-73.9983
10028,40.7763,-73.9529
10003,40.7313,-73.9892
10002,40.7152,-73.9877
10032,40.8382,-73.942
10009,40.7262,-73.9796
10032,40.8382,-73.942
10128,40.7816,-73.9511
10016,40.7443,-73.9781
10024,40.7864,-73.9764
10025,40.7975,-73.9683
10128,40.7816,-73.9511
10014,40.7339,-74.0054
10003,40.7313,-73.9892
10002,40.7152,-73.9877
10032,40.8382,-73.942
10025,40.7975,-73.9683
10025,40.7975,-73.9683
10023,40.7764,-73.9827
10029,40.7918,-73.9447
10009,40.7262,-73.9796
10002,40.7152,-73.9877
10016,40.7443,-73.9781
10039,40.8265,-73.9383
10035,40.8011,-73.9371
10029,40.7918,-73.9447
10128,40.7816,-73.9511
10065,40.7651,-73.9638
10035,40.8011,-73.9371
10025,40.7975,-73.9683
10034,40.8662,-73.9221
10035,40.8011,-73.9371
10069,40.778,-73.9884
10028,40.7763,-73.9529
10023,40.7764,-73.9827
10016,40.7443,-73.9781
10026,40.8019,-73.9531
10028,40.7763,-73.9529
10016,40.7443,-73.9781
10013,40.7185,-74.0025
10028,40.7763,-73.9529
10031,40.8246,-73.9507
10029,40.7918,-73.9447
10027,40.8116,-73.955
10128,40.7816,-73.9511
10003,40.7313,-73.9892
10038,40.7101,-74.0013
10024,40.7864,-73.9764
10024,40.7864,-73.9764
10035,40.8011,-73.9371
10009,40.7262,-73.9796
10003,40.7313,-73.9892
10023,40.7764,-73.9827
10027,40.8116,-73.955
10035,40.8011,-73.9371
10029,40.7918,-73.9447
10010,40.7375,-73.9813
10016,40.7443,-73.9781
10031,40.8246,-73.9507
10025,40.7975,-73.9683
10065,40.7651,-73.9638
10016,40.7443,-73.9781
10029,40.7918,-73.9447
10016,40.7443,-73.9781
10033,40.8496,-73.9356
10128,40.7816,-73.9511
10024,40.7864,-73.9764
10031,40.8246,-73.9507
10010,40.7375,-73.9813
10023,40.7764,-73.9827
10128,40.7816,-73.9511
10016,40.7443,-73.9781
10037,40.8135,-73.9381
10025,40.7975,-73.9683
10016,40.7443,-73.9781
10025,40.7975,-73.9683
10027,40.8116,-73.955
10016,40.7443,-73.9781
10128,40.7816,-73.9511
10075,40.7143,-74.006
10025,40.7975,-73.9683
10001,40.7484,-73.9967
10029,40.7918,-73.9447
10031,40.8246,-73.9507
10012,40.7255,-73.9983
10025,40.7975,-73.9683
10034,40.8662,-73.9221
10035,40.8011,-73.9371
10021,40.7685,-73.9588
10012,40.7255,-73.9983
10001,40.7484,-73.9967
10033,40.8496,-73.9356
10027,40.8116,-73.955
10003,40.7313,-73.9892
10025,40.7975,-73.9683
10029,40.7918,-73.9447
10011,40.7402,-73.9996
10025,40.7975,-73.9683
10065,40.7651,-73.9638
10065,40.7651,-73.9638
10023,40.7764,-73.9827
10024,40.7864,-73.9764
10022,40.7571,-73.9657
10028,40.7763,-73.9529
10128,40.7816,-73.9511
10011,40.7402,-73.9996
10024,40.7864,-73.9764
10033,40.8496,-73.9356
10029,40.7918,-73.9447
10011,40.7402,-73.9996
10019,40.7651,-73.9858
10017,40.7517,-73.9707
10013,40.7185,-74.0025
10001,40.7484,-73.9967
10037,40.8135,-73.9381
10029,40.7918,-73.9447
10069,40.778,-73.9884
10025,40.7975,-73.9683
10128,40.7816,-73.9511
10027,40.8116,-73.955
10029,40.7918,-73.9447
10025,40.7975,-73.9683
10030,40.8183,-73.9426
10029,40.7918,-73.9447
10029,40.7918,-73.9447
10016,40.7443,-73.9781
10128,40.7816,-73.9511
10003,40.7313,-73.9892
10031,40.8246,-73.9507
10002,40.7152,-73.9877
10023,40.7764,-73.9827
10065,40.7651,-73.9638
10011,40.7402,-73.9996
10010,40.7375,-73.9813
10002,40.7152,-73.9877
10032,40.8382,-73.942
10024,40.7864,-73.9764
10128,40.7816,-73.9511
10003,40.7313,-73.9892
10029,40.7918,-73.9447
10016,40.7443,-73.9781
10036,40.7597,-73.9918
10009,40.7262,-73.9796
10028,40.7763,-73.9529
10030,40.8183,-73.9426
10024,40.7864,-73.9764
10029,40.7918,-73.9447
10003,40.7313,-73.9892
10003,40.7313,-73.9892
10023,40.7764,-73.9827
10034,40.8662,-73.9221
10065,40.7651,-73.9638
10065,40.7651,-73.9638
10027,40.8116,-73.955
10027,40.8116,-73.955
10033,40.8496,-73.9356
10039,40.8265,-73.9383
10003,40.7313,-73.9892
10025,40.7975,-73.9683
10038,40.7101,-74.0013
10002,40.7152,-73.9877
10036,40.7597,-73.9918
10029,40.7918,-73.9447
10025,40.7975,-73.9683
10027,40.8116,-73.955
10024,40.7864,-73.9764
10024,40.7864,-73.9764
10013,40.7185,-74.0025
10025,40.7975,-73.9683
10026,40.8019,-73.9531
10013,40.7185,-74.0025
10019,40.7651,-73.9858
10011,40.7402,-73.9996
10013,40.7185,-74.0025
10009,40.7262,-73.9796
10035,40.8011,-73.9371
10023,40.7764,-73.9827
10019,40.7651,-73.9858
10002,40.7152,-73.9877
10002,40.7152,-73.9877
10128,40.7816,-73.9511
10035,40.8011,-73.9371
10024,40.7864,-73.9764
10022,40.7571,-73.9657
10032,40.8382,-73.942
10003,40.7313,-73.9892
10038,40.7101,-74.0013
10022,40.7571,-73.9657
10029,40.7918,-73.9447
10280,40.7105,-74.0163
10023,40.7764,-73.9827
10028,40.7763,-73.9529
10026,40.8019,-73.9531
10033,40.8496,-73.9356
10027,40.8116,-73.955
10023,40.7764,-73.9827
10002,40.7152,-73.9877
10002,40.7152,-73.9877
10065,40.7651,-73.9638
10128,40.7816,-73.9511
10003,40.7313,-73.9892
10011,40.7402,-73.9996
10029,40.7918,-73.9447
10029,40.7918,-73.9447
10016,40.7443,-73.9781
10019,40.7651,-73.9858
10005,40.7056,-74.0083
10025,40.7975,-73.9683
10029,40.7918,-73.9447
10029,40.7918,-73.9447
10029,40.7918,-73.9447
10022,40.7571,-73.9657
10025,40.7975,-73.9683
10022,40.7571,-73.9657
10038,40.7101,-74.0013
10031,40.8246,-73.9507
10027,40.8116,-73.955
10019,40.7651,-73.9858
10065,40.7651,-73.9638
10128,40.7816,-73.9511
10024,40.7864,-73.9764
10023,40.7764,-73.9827
10002,40.7152,-73.9877
10075,40.7143,-74.006
10003,40.7313,-73.9892
10036,40.7597,-73.9918
10009,40.7262,-73.9796
10011,40.7402,-73.9996
10038,40.7101,-74.0013
10023,40.7764,-73.9827
10023,40.7764,-73.9827
10003,40.7313,-73.9892
10023,40.7764,-73.9827
10039,40.8265,-73.9383
10028,40.7763,-73.9529
10023,40.7764,-73.9827
10128,40.7816,-73.9511
10021,40.7685,-73.9588
10036,40.7597,-73.9918
10065,40.7651,-73.9638
10032,40.8382,-73.942
10034,40.8662,-73.9221
10011,40.7402,-73.9996
10065,40.7651,-73.9638
10035,40.8011,-73.9371
10029,40.7918,-73.9447
10019,40.7651,-73.9858
10065,40.7651,-73.9638
10128,40.7816,-73.9511
10025,40.7975,-73.9683
10065,40.7651,-73.9638
10029,40.7918,-73.9447
10036,40.7597,-73.9918
10280,40.7105,-74.0163
10031,40.8246,-73.9507
10031,40.8246,-73.9507
10033,40.8496,-73.9356
10016,40.7443,-73.9781
10022,40.7571,-73.9657
10033,40.8496,-73.9356
10029,40.7918,-73.9447
10037,40.8135,-73.9381
10013,40.7185,-74.0025
10030,40.8183,-73.9426
10069,40.778,-73.9884
10029,40.7918,-73.9447
10012,40.7255,-73.9983
10013,40.7185,-74.0025
10065,40.7651,-73.9638
10039,40.8265,-73.9383
10039,40.8265,-73.9383
10009,40.7262,-73.9796
10024,40.7864,-73.9764
10065,40.7651,-73.9638
10014,40.7339,-74.0054
10023,40.7764,-73.9827
10027,40.8116,-73.955
10035,40.8011,-73.9371
10009,40.7262,-73.9796
10006,40.7085,-74.0135
10025,40.7975,-73.9683
10030,40.8183,-73.9426
10025,40.7975,-73.9683
10029,40.7918,-73.9447
10026,40.8019,-73.9531
10031,40.8246,-73.9507
10029,40.7918,-73.9447
10029,40.7918,-73.9447
10024,40.7864,-73.9764
10003,40.7313,-73.9892
10019,40.7651,-73.9858
10011,40.7402,-73.9996
10035,40.8011,-73.9371
10018,40.7547,-73.9925
10029,40.7918,-73.9447
10128,40.7816,-73.9511
10025,40.7975,-73.9683
10033,40.8496,-73.9356
10029,40.7918,-73.9447
10012,40.7255,-73.9983
10002,40.7152,-73.9877
10002,40.7152,-73.9877
10016,40.7443,-73.9781
10028,40.7763,-73.9529
10027,40.8116,-73.955
10065,40.7651,-73.9638
10028,40.7763,-73.9529
10035,40.8011,-73.9371
10026,40.8019,-73.9531
10002,40.7152,-73.9877
10128,40.7816,-73.9511
10036,40.7597,-73.9918
10023,40.7764,-73.9827
10029,40.7918,-73.9447
10024,40.7864,-73.9764
10014,40.7339,-74.0054
10037,40.8135,-73.9381
10023,40.7764,-73.9827
10022,40.7571,-73.9657
10023,40.7764,-73.9827
10027,40.8116,-73.955
10013,40.7185,-74.0025
10025,40.7975,-73.9683
10011,40.7402,-73.9996
10029,40.7918,-73.9447
10039,40.8265,-73.9383
10032,40.8382,-73.942
10025,40.7975,-73.9683
10029,40.7918,-73.9447
10039,40.8265,-73.9383
10021,40.7685,-73.9588
10034,40.8662,-73.9221
10029,40.7918,-73.9447
10012,40.7255,-73.9983
10024,40.7864,-73.9764
10021,40.7685,-73.9588
10011,40.7402,-73.9996
10016,40.7443,-73.9781
10003,40.7313,-73.9892
10030,40.8183,-73.9426
10028,40.7763,-73.9529
10026,40.8019,-73.9531
10065,40.7651,-73.9638
10022,40.7571,-73.9657
10009,40.7262,-73.9796
10029,40.7918,-73.9447
10065,40.7651,-73.9638
10002,40.7152,-73.9877
10031,40.8246,-73.9507
10033,40.8496,-73.9356
10032,40.8382,-73.942
10039,40.8265,-73.9383
10075,40.7143,-74.006
10024,40.7864,-73.9764
10029,40.7918,-73.9447
10035,40.8011,-73.9371
10029,40.7918,-73.9447
10003,40.7313,-73.9892
10024,40.7864,-73.9764
10010,40.7375,-73.9813
10003,40.7313,-73.9892
10029,40.7918,-73.9447
10024,40.7864,-73.9764
10026,40.8019,-73.9531
10029,40.7918,-73.9447
10075,40.7143,-74.006
10013,40.7185,-74.0025
10012,40.7255,-73.9983
10028,40.7763,-73.9529
10012,40.7255,-73.9983
10002,40.7152,-73.9877
10002,40.7152,-73.9877
10013,40.7185,-74.0025
10025,40.7975,-73.9683
10014,40.7339,-74.0054
10031,40.8246,-73.9507
10029,40.7918,-73.9447
10019,40.7651,-73.9858
10039,40.8265,-73.9383
10031,40.8246,-73.9507
10005,40.7056,-74.0083
10024,40.7864,-73.9764
10026,40.8019,-73.9531
10012,40.7255,-73.9983
10028,40.7763,-73.9529
10033,40.8496,-73.9356
10014,40.7339,-74.0054
10030,40.8183,-73.9426
10023,40.7764,-73.9827
10009,40.7262,-73.9796
10024,40.7864,-73.9764
10075,40.7143,-74.006
10009,40.7262,-73.9796
10033,40.8496,-73.9356
10033,40.8496,-73.9356
10036,40.7597,-73.9918
10025,40.7975,-73.9683
10128,40.7816,-73.9511
10065,40.7651,-73.9638
10027,40.8116,-73.955
10002,40.7152,-73.9877
10033,40.8496,-73.9356
10024,40.7864,-73.9764
10019,40.7651,-73.9858
10028,40.7763,-73.9529
10013,40.7185,-74.0025
10026,40.8019,-73.9531
10023,40.7764,-73.9827
10065,40.7651,-73.9638
10025,40.7975,-73.9683
10013,40.7185,-74.0025
10012,40.7255,-73.9983
10037,40.8135,-73.9381
10029,40.7918,-73.9447
10025,40.7975,-73.9683
10025,40.7975,-73.9683
10036,40.7597,-73.9918
10006,40.7085,-74.0135
10019,40.7651,-73.9858
10009,40.7262,-73.9796
10029,40.7918,-73.9447
10039,40.8265,-73.9383
10001,40.7484,-73.9967
10024,40.7864,-73.9764
10035,40.8011,-73.9371
10019,40.7651,-73.9858
10002,40.7152,-73.9877
10027,40.8116,-73.955
10029,40.7918,-73.9447
10027,40.8116,-73.955
10035,40.8011,-73.9371
10024,40.7864,-73.9764
10034,40.8662,-73.9221
10128,40.7816,-73.9511
10016,40.7443,-73.9781
10019,40.7651,-73.9858
10019,40.7651,-73.9858
10031,40.8246,-73.9507
10017,40.7517,-73.9707
10025,40.7975,-73.9683
10011,40.7402,-73.9996
10128,40.7816,-73.9511
10031,40.8246,-73.9507
10029,40.7918,-73.9447
10029,40.7918,-73.9447
10029,40.7918,-73.9447
10014,40.7339,-74.0054
10019,40.7651,-73.9858
10024,40.7864,-73.9764
10022,40.7571,-73.9657
10036,40.7597,-73.9918
10032,40.8382,-73.942
10022,40.7571,-73.9657
10011,40.7402,-73.9996
10028,40.7763,-73.9529
10001,40.7484,-73.9967
10029,40.7918,-73.9447
10029,40.7918,-73.9447
10022,40.7571,-73.9657
10065,40.7651,-73.9638
10029,40.7918,-73.9447
10129,40.7808,-73.9772
10040,40.8583,-73.9296
10040,40.8583,-73.9296
10039,40.8265,-73.9383
10031,40.8246,-73.9507
10013,40.7185,-74.0025
10028,40.7763,-73.9529
10019,40.7651,-73.9858
10029,40.7918,-73.9447
10023,40.7764,-73.9827
10029,40.7918,-73.9447
10065,40.7651,-73.9638
10002,40.7152,-73.9877
10026,40.8019,-73.9531
10032,40.8382,-73.942
10031,40.8246,-73.9507
10024,40.7864,-73.9764
10032,40.8382,-73.942
10040,40.8583,-73.9296
10040,40.8583,-73.9296
10065,40.7651,-73.9638
10028,40.7763,-73.9529
10128,40.7816,-73.9511
10027,40.8116,-73.955
10031,40.8246,-73.9507
10001,40.7484,-73.9967
10128,40.7816,-73.9511
10034,40.8662,-73.9221
10065,40.7651,-73.9638
10065,40.7651,-73.9638
10033,40.8496,-73.9356
10019,40.7651,-73.9858
10011,40.7402,-73.9996
10031,40.8246,-73.9507
10018,40.7547,-73.9925
10027,40.8116,-73.955
10065,40.7651,-73.9638
10025,40.7975,-73.9683
10025,40.7975,-73.9683
10003,40.7313,-73.9892
10452,40.8376,-73.9216
10011,40.7402,-73.9996
10039,40.8265,-73.9383
10128,40.7816,-73.9511
10024,40.7864,-73.9764
10003,40.7313,-73.9892
10023,40.7764,-73.9827
10029,40.7918,-73.9447
10040,40.8583,-73.9296
10128,40.7816,-73.9511
10065,40.7651,-73.9638
10128,40.7816,-73.9511
10034,40.8662,-73.9221
10029,40.7918,-73.9447
10031,40.8246,-73.9507
10016,40.7443,-73.9781
10029,40.7918,-73.9447
10128,40.7816,-73.9511
10016,40.7443,-73.9781
10038,40.7101,-74.0013
10035,40.8011,-73.9371
11209,40.6251,-74.0303
10029,40.7918,-73.9447
10013,40.7185,-74.0025
10014,40.7339,-74.0054
10028,40.7763,-73.9529
10024,40.7864,-73.9764
10030,40.8183,-73.9426
10002,40.7152,-73.9877
10065,40.7651,-73.9638
10003,40.7313,-73.9892
10023,40.7764,-73.9827
10027,40.8116,-73.955
10007,40.7139,-74.007
10004,40.7143,-74.006
10040,40.8583,-73.9296
10011,40.7402,-73.9996
10023,40.7764,-73.9827
10023,40.7764,-73.9827
10032,40.8382,-73.942
10009,40.7262,-73.9796
10029,40.7918,-73.9447
10128,40.7816,-73.9511
10037,40.8135,-73.9381
10028,40.7763,-73.9529
10028,40.7763,-73.9529
10029,40.7918,-73.9447
10038,40.7101,-74.0013
10003,40.7313,-73.9892
10024,40.7864,-73.9764
10019,40.7651,-73.9858
10024,40.7864,-73.9764
10025,40.7975,-73.9683
10030,40.8183,-73.9426
10033,40.8496,-73.9356
10023,40.7764,-73.9827
10024,40.7864,-73.9764
10040,40.8583,-73.9296
10025,40.7975,-73.9683
10003,40.7313,-73.9892
10003,40.7313,-73.9892
10025,40.7975,-73.9683
10019,40.7651,-73.9858
10032,40.8382,-73.942
10011,40.7402,-73.9996
10029,40.7918,-73.9447
10013,40.7185,-74.0025
10025,40.7975,-73.9683
10022,40.7571,-73.9657
10040,40.8583,-73.9296
10009,40.7262,-73.9796
10005,40.7056,-74.0083
10025,40.7975,-73.9683
10002,40.7152,-73.9877
10019,40.7651,-73.9858
10002,40.7152,-73.9877
10032,40.8382,-73.942
10031,40.8246,-73.9507
10026,40.8019,-73.9531
10029,40.7918,-73.9447
10002,40.7152,-73.9877
10031,40.8246,-73.9507
10002,40.7152,-73.9877
10035,40.8011,-73.9371
10128,40.7816,-73.9511
10009,40.7262,-73.9796
10029,40.7918,-73.9447
10029,40.7918,-73.9447
10019,40.7651,-73.9858
10019,40.7651,-73.9858
10028,40.7763,-73.9529
10029,40.7918,-73.9447
10025,40.7975,-73.9683
10036,40.7597,-73.9918
10023,40.7764,-73.9827
10019,40.7651,-73.9858
10065,40.7651,-73.9638
10028,40.7763,-73.9529
10037,40.8135,-73.9381
10025,40.7975,-73.9683
10002,40.7152,-73.9877
10011,40.7402,-73.9996
10013,40.7185,-74.0025
10013,40.7185,-74.0025
10033,40.8496,-73.9356
10029,40.7918,-73.9447
10029,40.7918,-73.9447
10039,40.8265,-73.9383
10025,40.7975,-73.9683
10026,40.8019,-73.9531
